#Date/Time of Update: 2016-09-08 6:13:26 AM,#Player ID,#LastName,#FirstName,#Jersey Num,#Position,#Height,#Weight,#Birth Date,#Age,#Birth City,#Birth Country,#Rookie,#Team ID,#Team Abbr.,#Team City,#Team Name,#GamesPlayed,#PassAttempts,#PassCompletions,#PassPct,#PassAttemptsPerGame,#PassYards,#PassYardsPerAtt,#PassYardsPerGame,#PassTD,#PassTDPct,#PassInt,#PassIntPct,#PassLng,#Pass20Plus,#Pass40Plus,#PassSacks,#PassSackY,#QBRating,#RushAttempts,#RushAttemptsPerGame,#RushYards,#RushAverage,#RushYardsPerGame,#RushTD,#RushLng,#Rush1stDowns,#Rush1stDownsPct,#Rush20Plus,#Rush40Plus,#RushFumbles,#Receptions,#RecYards,#RecAverage,#RecYardsPerGame,#RecTD,#RecLng,#Rec1stDowns,#Rec20Plus,#Rec40Plus,#RecFumbles,#TackleSolo,#TackleTotal,#TackleAst,#Sacks,#SackYds,#Interceptions,#IntTD,#IntYds,#IntAverage,#IntLng,#PassesDefended,#Stuffs,#StuffYds,#KB,#Fumbles,#FumLost,#FumForced,#FumOwnRec,#FumOppRec,#FumRecYds,#FumTotalRec,#FumTD,#KrRet,#KrYds,#KrAvg,#KrLng,#KrTD,#Kr20Plus,#Kr40Plus,#KrFC,#KrFum,#PrRet,#PrYds,#PrAvg,#PrLng,#PrTD,#Pr20Plus,#Pr40Plus,#PrFC,#PrFum,#FgBlk,#FgMade,#FgAtt,#FgPct,#FgMade1_19,#FgAtt1_19,#Fg1_19Pct,#FgMade20_29,#FgAtt20_29,#Fg20_29Pct,#FgMade30_39,#FgAtt30_39,#Fg30_39Pct,#FgMade40_49,#FgAtt40_49,#Fg40_49Pct,#FgMade50Plus,#FgAtt50Plus,#Fg50PlusPct,#FgLng,#XpBlk,#XpMade,#XpAtt,#XpPct,#FgAndXpPts,#Kickoffs,#KoYds,#KoOOB,#KoAvg,#KoTB,#KoPct,#KoRet,#KoRetYds,#KoRetAvgYds,#KoTD,#KoOS,#KoOSR,#Punts,#PuntYds,#PuntNetYds,#PuntLng,#PuntAvg,#PuntNetAvg,#PuntBlk,#PuntOOB,#PuntDown,#PuntIn20,#PuntIn20Pct,#PuntTB,#PuntTBPct,#PuntFC,#PuntRet,#PuntRetYds,#PuntRetAvg,#GamesStarted,#Safeties,#PassAvg,#Targets
,7389,Lynch,Arthur,88,TE,"6'5""",252,,,,,N,49,MIA,Miami,Dolphins,16,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0
,8523,Lynch,Cameron,50,LB,"6'0""",229,,,,,N,77,STL,St. Louis,Rams,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,8285,Lynch,Marshawn,24,RB,"5'11""",215,,,,,N,79,SEA,Seattle,Seahawks,16,,,,,,,,,,,,,,,,,,282,17.6,1316,4.7,82.2,13,369,65,23.0,7,1,1,37,396,10.7,24.8,4,227,17,6,1,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,48
,6592,Mack,Alex,55,C,"6'4""",311,1985-11-19,30,"Los Angeles, CA",USA,N,58,CLE,Cleveland,Browns,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,8826,Mack,Elbert,,DE,"5'10""",175,1986-07-14,30,"Wichita, KS",USA,N,64,HOU,Houston,Texans,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,7981,Mack,Khalil,52,LB,"6'3""",250,,,,,N,74,OAK,Oakland,Raiders,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,75,16,4.0,29,0,0,0,0.0,0,3,28,53,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,7293,Maclin,Jeremy,19,WR,"6'0""",198,1988-05-11,28,"Chesterfield, MO",USA,N,54,PHI,Philadelphia,Eagles,16,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,85,1279,15.0,79.9,10,526,56,14,6,0,11,11,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,25,12.5,18,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,145
,8027,Maehl,Jeff,88,WR,"6'0""",184,,,,,N,54,PHI,Philadelphia,Eagles,4,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,5,46,9.2,11.5,0,41,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,6
,8943,Magee,Brandon,,DE,"5'11""",255,1990-10-22,25,"Los Angeles, CA",USA,N,71,TB,Tampa Bay,Buccaneers,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,8844,Maiava,Kaluka,,DT,"6'0""",230,,,"Honolulu, HI",USA,N,74,OAK,Oakland,Raiders,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,7,0.0,0,0,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,7003,Mallett,Ryan,15,QB,"6'6""",245,1988-06-05,28,"Batesville, AR",USA,N,64,HOU,Houston,Texans,3,75,41,54.7,25.0,400,5.3,133.3,2,2.7,2,2.7,63,3,1,1,5,67.6,6,2.0,-2,-0.3,-0.7,0,3,2,33.3,0,0,0,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5.3,
,7577,Maneri,Steve,86,TE,"6'7""",280,,,,,N,50,NE,New England,Patriots,1,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1
,7856,Mangold,Nick,74,C,"6'4""",307,1984-01-13,32,"Centerville, OH",USA,N,51,NYJ,New York,Jets,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,8580,Mankins,Logan,70,G,"6'4""",308,,,,,N,71,TB,Tampa Bay,Buccaneers,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,8827,Manning,Danieal,,DE,"5'11""",212,1982-08-09,34,"Corsicana, TX",USA,N,64,HOU,Houston,Texans,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,46,14,0.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,263,20.2,218,0,8,1,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,7734,Manning,Eli,10,QB,"6'4""",218,,,,,N,53,NYG,New York,Giants,16,605,379,62.6,37.8,4439,7.3,277.4,30,5.0,12,2.0,679,52,10,29,216,93.1,12,0.8,31,2.6,1.9,1,34,3,25.0,0,0,0,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.3,
,6739,Manning,Peyton,18,QB,"6'5""",230,,,,,N,72,DEN,Denver,Broncos,16,599,395,65.9,37.4,4729,7.9,295.6,39,6.5,15,2.5,704,66,11,17,121,101.2,20,1.2,-3,-0.2,-0.2,0,4,0,0.0,0,0,2,,,,,,,,,,,2,2,0,0.0,0,0,0,0,0.0,0,0,0,0,0,5,2,0,1,0,-27,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.9,
,8964,Manning,Terrell,,LB,"6'2""",237,1990-04-16,26,"Laurinburg, NC",USA,N,60,CHI,Chicago,Bears,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,6203,Manuel,EJ,3,QB,"6'4""",237,,,,,N,48,BUF,Buffalo,Bills,12,139,76,54.7,11.6,844,6.1,70.3,5,3.6,2,1.4,179,13,1,6,44,78.9,17,1.4,60,3.5,5.0,1,23,3,17.6,0,0,0,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6.1,
,6555,Manziel,Johnny,2,QB,"6'0""",210,,,,,N,58,CLE,Cleveland,Browns,5,34,18,52.9,6.8,175,5.2,35.0,0,0.0,2,5.9,84,3,0,3,26,43.1,10,2.0,29,2.9,5.8,1,24,1,10.0,0,0,1,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,-6,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5.2,
,6073,Maponga,Stansly,90,DE,"6'2""",265,1991-03-05,25,Harare,Zimbabwe,N,68,ATL,Atlanta,Falcons,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,1.0,11,0,0,0,0.0,0,0,1,11,0,0,0,0,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,8087,Maragos,Chris,42,FS,"5'10""",200,,,,,N,54,PHI,Philadelphia,Eagles,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,6388,Mariani,Marc,80,WR,"6'1""",187,,,,,N,60,CHI,Chicago,Bears,6,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,519,24.7,221,0,15,2,0,0,7,48,6.9,40,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0
,7236,Marks,Sen'Derrick,99,DT,"6'2""",294,,,,,N,66,JAC,Jacksonville,Jaguars,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,44,9,10.0,58,0,0,0,0.0,0,2,21,80,0,0,0,1,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,8327,Marsh,Cassius,91,DE,"6'4""",254,,,,,N,79,SEA,Seattle,Seahawks,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,0.0,0,0,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,7843,Marshall,Brandon,15,WR,"6'4""",230,1984-03-23,32,"Pittsburgh, PA",USA,N,60,CHI,Chicago,Bears,13,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,61,751,12.3,57.8,8,306,41,1,4,0,4,4,0,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,106
,6794,Marshall,Brandon,54,LB,"6'1""",250,,,,,N,72,DEN,Denver,Broncos,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,113,22,2.0,17,1,0,0,0.0,0,9,12,29,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,8905,Marshall,Richard,,DE,"5'11""",198,1984-12-12,31,"Los Angeles, CA",USA,N,75,SD,San Diego,Chargers,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,24,6,0.0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,8554,Martin,Doug,22,RB,"5'9""",223,,,,,N,71,TB,Tampa Bay,Buccaneers,11,,,,,,,,,,,,,,,,,,133,12.1,500,3.8,45.4,2,216,24,18.0,2,2,0,13,64,4.9,5.8,0,49,3,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,20
,7616,Martin,Eric,52,OLB,"6'2""",250,1991-07-21,25,"Los Angeles, CA",USA,N,58,CLE,Cleveland,Browns,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,6330,Martin,Jonathan,75,T,"6'5""",315,1989-08-19,27,"Pittsburgh, PA",USA,N,78,SF,San Francisco,49ers,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,7340,Martin,Josh,95,LB,"6'3""",245,1991-11-07,24,"Houston, TX",USA,N,73,KC,Kansas City,Chiefs,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,15,4,0.5,9,0,0,0,0.0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,5979,Martin,Kareem,96,DE,"6'6""",272,,,,,N,76,ARI,Arizona,Cardinals,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,1.0,7,0,0,0,0.0,0,1,1,7,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,7016,Martin,Keshawn,82,WR,"5'11""",194,1990-03-15,26,"Inkstre, MI",USA,N,64,HOU,Houston,Texans,15,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,6,78,13.0,5.2,0,78,3,1,0,0,1,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,19.0,19,0,0,0,0,0,25,158,6.3,100,0,1,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,12
,8407,Martin,Marcus,66,C,"6'3""",321,1993-11-29,22,"Los Angeles, CA",USA,N,78,SF,San Francisco,49ers,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,8695,Martin,Mike,93,DE,"6'1""",298,1990-09-01,26,"Detroit, MI",USA,N,67,TEN,Tennessee,Titans,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,6,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,6909,Martin,Sam,6,P,"6'1""",210,,,,,N,61,DET,Detroit,Lions,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,2990,2672,899,46.0,41.1,0,0,9,26,40.0,5,7.7,20,29,318,11.0,0,0,,
,6456,Martin,Sherrod,36,DB,"6'1""",200,1984-10-12,31,"Griffin, GA",USA,N,66,JAC,Jacksonville,Jaguars,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,16,3,0.0,0,1,0,0,0.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,6678,Martin,Zack,70,G,"6'4""",315,,,,,N,52,DAL,Dallas,Cowboys,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,6039,Martino,Freddie,18,WR,"6'0""",195,1991-09-07,25,"North, SC",USA,N,68,ATL,Atlanta,Falcons,14,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1
,7580,Mason,Shaq,70,C,"6'1""",310,,,,,N,50,NE,New England,Patriots,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,8470,Mason,Tre,27,RB,"5'8""",207,,,,,N,77,STL,St. Louis,Rams,15,,,,,,,,,,,,,,,,,,179,11.9,779,4.4,51.9,4,298,38,21.2,6,1,2,16,148,9.2,9.9,1,100,8,2,0,0,1,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,2,1,0,1,0,7,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,26
,8703,Massaquoi,Jonathan,,DE,"6'2""",264,1988-05-11,28,Monrovia,Liberia,N,68,ATL,Atlanta,Falcons,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,22,6,2.0,13,0,0,0,0.0,0,1,5,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,5973,Massie,Bobby,70,T,"6'6""",316,1989-08-01,27,"Lynchburg, VA",USA,N,76,ARI,Arizona,Cardinals,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,6999,Masthay,Tim,8,P,"6'1""",200,,,,,N,62,GB,Green Bay,Packers,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1923,1706,685,44.7,39.7,2,0,7,12,27.9,4,9.3,10,21,217,10.3,0,0,,
,8235,Mathews,Ricardo,90,DE,"6'3""",300,1987-07-30,29,"Jacksonville, FL",USA,N,75,SD,San Diego,Chargers,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,20,6,1.5,20,0,0,0,0.0,0,0,7,21,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,8014,Mathews,Ryan,24,RB,"6'0""",220,1987-10-10,28,"Riverside, CA",USA,N,75,SD,San Diego,Chargers,4,,,,,,,,,,,,,,,,,,52,13.0,257,4.9,64.2,2,83,11,21.2,2,0,0,5,23,4.6,5.8,0,25,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,6
,6018,Mathieu,Tyrann,32,FS,"5'9""",186,,,,,N,76,ARI,Arizona,Cardinals,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,38,2,0.0,0,1,0,9,9.0,9,4,4,7,0,0,0,0,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
